source,target,source_type,target_type,edge_type
PYO_22,STR_0985,pyoverdine,strain,utilization
PYO_23,STR_0985,pyoverdine,strain,utilization
PYO_24,STR_0985,pyoverdine,strain,utilization
PYO_25,STR_0985,pyoverdine,strain,utilization
PYO_26,STR_0985,pyoverdine,strain,utilization
PYO_27,STR_0985,pyoverdine,strain,utilization
PYO_28,STR_0985,pyoverdine,strain,utilization
PYO_90,STR_0985,pyoverdine,strain,utilization
PYO_91,STR_0985,pyoverdine,strain,utilization
PYO_92,STR_0985,pyoverdine,strain,utilization
PYO_93,STR_0985,pyoverdine,strain,utilization
PYO_06,STR_0986,pyoverdine,strain,utilization
PYO_07,STR_0986,pyoverdine,strain,utilization
PYO_08,STR_0986,pyoverdine,strain,utilization
PYO_32,STR_0986,pyoverdine,strain,utilization
PYO_33,STR_0986,pyoverdine,strain,utilization
PYO_34,STR_0986,pyoverdine,strain,utilization
PYO_35,STR_0986,pyoverdine,strain,utilization
PYO_36,STR_0986,pyoverdine,strain,utilization
PYO_37,STR_0986,pyoverdine,strain,utilization
PYO_38,STR_0986,pyoverdine,strain,utilization
PYO_39,STR_0986,pyoverdine,strain,utilization
PYO_40,STR_0986,pyoverdine,strain,utilization
PYO_41,STR_0986,pyoverdine,strain,utilization
PYO_42,STR_0986,pyoverdine,strain,utilization
PYO_43,STR_0986,pyoverdine,strain,utilization
PYO_44,STR_0986,pyoverdine,strain,utilization
PYO_45,STR_0986,pyoverdine,strain,utilization
PYO_49,STR_0987,pyoverdine,strain,utilization
PYO_21,STR_0988,pyoverdine,strain,utilization
PYO_22,STR_0988,pyoverdine,strain,utilization
PYO_23,STR_0988,pyoverdine,strain,utilization
PYO_24,STR_0988,pyoverdine,strain,utilization
PYO_25,STR_0988,pyoverdine,strain,utilization
PYO_26,STR_0988,pyoverdine,strain,utilization
PYO_27,STR_0988,pyoverdine,strain,utilization
PYO_28,STR_0988,pyoverdine,strain,utilization
PYO_90,STR_0988,pyoverdine,strain,utilization
PYO_91,STR_0988,pyoverdine,strain,utilization
PYO_92,STR_0988,pyoverdine,strain,utilization
PYO_93,STR_0988,pyoverdine,strain,utilization
PYO_12,STR_0989,pyoverdine,strain,utilization
PYO_13,STR_0989,pyoverdine,strain,utilization
PYO_14,STR_0989,pyoverdine,strain,utilization
PYO_15,STR_0989,pyoverdine,strain,utilization
PYO_16,STR_0989,pyoverdine,strain,utilization
PYO_17,STR_0989,pyoverdine,strain,utilization
PYO_18,STR_0989,pyoverdine,strain,utilization
PYO_19,STR_0989,pyoverdine,strain,utilization
PYO_20,STR_0989,pyoverdine,strain,utilization
PYO_32,STR_0989,pyoverdine,strain,utilization
PYO_33,STR_0989,pyoverdine,strain,utilization
PYO_34,STR_0989,pyoverdine,strain,utilization
PYO_35,STR_0989,pyoverdine,strain,utilization
PYO_36,STR_0989,pyoverdine,strain,utilization
PYO_37,STR_0989,pyoverdine,strain,utilization
PYO_38,STR_0989,pyoverdine,strain,utilization
PYO_39,STR_0989,pyoverdine,strain,utilization
PYO_40,STR_0989,pyoverdine,strain,utilization
PYO_41,STR_0989,pyoverdine,strain,utilization
PYO_42,STR_0989,pyoverdine,strain,utilization
PYO_43,STR_0989,pyoverdine,strain,utilization
PYO_44,STR_0989,pyoverdine,strain,utilization
PYO_45,STR_0989,pyoverdine,strain,utilization
PYO_53,STR_0989,pyoverdine,strain,utilization
PYO_54,STR_0989,pyoverdine,strain,utilization
PYO_66,STR_0989,pyoverdine,strain,utilization
PYO_80,STR_0989,pyoverdine,strain,utilization
PYO_32,STR_0990,pyoverdine,strain,utilization
PYO_33,STR_0990,pyoverdine,strain,utilization
PYO_34,STR_0990,pyoverdine,strain,utilization
PYO_35,STR_0990,pyoverdine,strain,utilization
PYO_36,STR_0990,pyoverdine,strain,utilization
PYO_37,STR_0990,pyoverdine,strain,utilization
PYO_38,STR_0990,pyoverdine,strain,utilization
PYO_39,STR_0990,pyoverdine,strain,utilization
PYO_40,STR_0990,pyoverdine,strain,utilization
PYO_41,STR_0990,pyoverdine,strain,utilization
PYO_42,STR_0990,pyoverdine,strain,utilization
PYO_43,STR_0990,pyoverdine,strain,utilization
PYO_44,STR_0990,pyoverdine,strain,utilization
PYO_45,STR_0990,pyoverdine,strain,utilization
PYO_14,STR_0991,pyoverdine,strain,utilization
PYO_15,STR_0991,pyoverdine,strain,utilization
PYO_16,STR_0991,pyoverdine,strain,utilization
PYO_17,STR_0991,pyoverdine,strain,utilization
PYO_18,STR_0991,pyoverdine,strain,utilization
PYO_19,STR_0991,pyoverdine,strain,utilization
PYO_20,STR_0991,pyoverdine,strain,utilization
PYO_88,STR_0992,pyoverdine,strain,utilization
PYO_89,STR_0992,pyoverdine,strain,utilization
PYO_21,STR_0993,pyoverdine,strain,utilization
PYO_22,STR_0993,pyoverdine,strain,utilization
PYO_23,STR_0993,pyoverdine,strain,utilization
PYO_24,STR_0993,pyoverdine,strain,utilization
PYO_25,STR_0993,pyoverdine,strain,utilization
PYO_26,STR_0993,pyoverdine,strain,utilization
PYO_27,STR_0993,pyoverdine,strain,utilization
PYO_28,STR_0993,pyoverdine,strain,utilization
PYO_90,STR_0993,pyoverdine,strain,utilization
PYO_91,STR_0993,pyoverdine,strain,utilization
PYO_92,STR_0993,pyoverdine,strain,utilization
PYO_93,STR_0993,pyoverdine,strain,utilization
PYO_12,STR_0994,pyoverdine,strain,utilization
PYO_13,STR_0994,pyoverdine,strain,utilization
PYO_12,STR_0995,pyoverdine,strain,utilization
PYO_13,STR_0995,pyoverdine,strain,utilization
PYO_12,STR_0996,pyoverdine,strain,utilization
PYO_13,STR_0996,pyoverdine,strain,utilization
PYO_12,STR_0997,pyoverdine,strain,utilization
PYO_13,STR_0997,pyoverdine,strain,utilization
PYO_12,STR_0998,pyoverdine,strain,utilization
PYO_13,STR_0998,pyoverdine,strain,utilization
PYO_14,STR_0998,pyoverdine,strain,utilization
PYO_15,STR_0998,pyoverdine,strain,utilization
PYO_16,STR_0998,pyoverdine,strain,utilization
PYO_17,STR_0998,pyoverdine,strain,utilization
PYO_18,STR_0998,pyoverdine,strain,utilization
PYO_19,STR_0998,pyoverdine,strain,utilization
PYO_20,STR_0998,pyoverdine,strain,utilization
PYO_81,STR_0998,pyoverdine,strain,utilization
PYO_82,STR_0998,pyoverdine,strain,utilization
PYO_83,STR_0998,pyoverdine,strain,utilization
PYO_90,STR_0998,pyoverdine,strain,utilization
PYO_91,STR_0998,pyoverdine,strain,utilization
PYO_92,STR_0998,pyoverdine,strain,utilization
PYO_93,STR_0998,pyoverdine,strain,utilization
PYO_12,STR_0999,pyoverdine,strain,utilization
PYO_13,STR_0999,pyoverdine,strain,utilization
PYO_12,STR_1000,pyoverdine,strain,utilization
PYO_13,STR_1000,pyoverdine,strain,utilization
PYO_14,STR_1000,pyoverdine,strain,utilization
PYO_15,STR_1000,pyoverdine,strain,utilization
PYO_16,STR_1000,pyoverdine,strain,utilization
PYO_17,STR_1000,pyoverdine,strain,utilization
PYO_18,STR_1000,pyoverdine,strain,utilization
PYO_19,STR_1000,pyoverdine,strain,utilization
PYO_20,STR_1000,pyoverdine,strain,utilization
PYO_81,STR_1000,pyoverdine,strain,utilization
PYO_82,STR_1000,pyoverdine,strain,utilization
PYO_83,STR_1000,pyoverdine,strain,utilization
PYO_90,STR_1000,pyoverdine,strain,utilization
PYO_91,STR_1000,pyoverdine,strain,utilization
PYO_92,STR_1000,pyoverdine,strain,utilization
PYO_93,STR_1000,pyoverdine,strain,utilization
PYO_12,STR_1001,pyoverdine,strain,utilization
PYO_13,STR_1001,pyoverdine,strain,utilization
PYO_12,STR_1002,pyoverdine,strain,utilization
PYO_13,STR_1002,pyoverdine,strain,utilization
PYO_12,STR_1003,pyoverdine,strain,utilization
PYO_13,STR_1003,pyoverdine,strain,utilization
PYO_12,STR_1004,pyoverdine,strain,utilization
PYO_13,STR_1004,pyoverdine,strain,utilization
PYO_12,STR_1005,pyoverdine,strain,utilization
PYO_13,STR_1005,pyoverdine,strain,utilization
PYO_12,STR_1006,pyoverdine,strain,utilization
PYO_13,STR_1006,pyoverdine,strain,utilization
PYO_12,STR_1007,pyoverdine,strain,utilization
PYO_13,STR_1007,pyoverdine,strain,utilization
PYO_12,STR_1008,pyoverdine,strain,utilization
PYO_13,STR_1008,pyoverdine,strain,utilization
PYO_12,STR_1009,pyoverdine,strain,utilization
PYO_13,STR_1009,pyoverdine,strain,utilization
PYO_12,STR_1010,pyoverdine,strain,utilization
PYO_13,STR_1010,pyoverdine,strain,utilization
PYO_12,STR_1011,pyoverdine,strain,utilization
PYO_13,STR_1011,pyoverdine,strain,utilization
PYO_12,STR_1012,pyoverdine,strain,utilization
PYO_13,STR_1012,pyoverdine,strain,utilization
PYO_14,STR_1012,pyoverdine,strain,utilization
PYO_15,STR_1012,pyoverdine,strain,utilization
PYO_16,STR_1012,pyoverdine,strain,utilization
PYO_17,STR_1012,pyoverdine,strain,utilization
PYO_18,STR_1012,pyoverdine,strain,utilization
PYO_19,STR_1012,pyoverdine,strain,utilization
PYO_20,STR_1012,pyoverdine,strain,utilization
PYO_81,STR_1012,pyoverdine,strain,utilization
PYO_82,STR_1012,pyoverdine,strain,utilization
PYO_83,STR_1012,pyoverdine,strain,utilization
PYO_90,STR_1012,pyoverdine,strain,utilization
PYO_91,STR_1012,pyoverdine,strain,utilization
PYO_92,STR_1012,pyoverdine,strain,utilization
PYO_93,STR_1012,pyoverdine,strain,utilization
PYO_12,STR_1013,pyoverdine,strain,utilization
PYO_13,STR_1013,pyoverdine,strain,utilization
PYO_12,STR_1014,pyoverdine,strain,utilization
PYO_13,STR_1014,pyoverdine,strain,utilization
PYO_12,STR_1015,pyoverdine,strain,utilization
PYO_13,STR_1015,pyoverdine,strain,utilization
PYO_12,STR_1016,pyoverdine,strain,utilization
PYO_13,STR_1016,pyoverdine,strain,utilization
PYO_12,STR_1017,pyoverdine,strain,utilization
PYO_13,STR_1017,pyoverdine,strain,utilization
PYO_12,STR_1018,pyoverdine,strain,utilization
PYO_13,STR_1018,pyoverdine,strain,utilization
PYO_12,STR_1019,pyoverdine,strain,utilization
PYO_13,STR_1019,pyoverdine,strain,utilization
PYO_12,STR_1020,pyoverdine,strain,utilization
PYO_13,STR_1020,pyoverdine,strain,utilization
PYO_12,STR_1021,pyoverdine,strain,utilization
PYO_13,STR_1021,pyoverdine,strain,utilization
PYO_12,STR_1022,pyoverdine,strain,utilization
PYO_13,STR_1022,pyoverdine,strain,utilization
PYO_12,STR_1023,pyoverdine,strain,utilization
PYO_13,STR_1023,pyoverdine,strain,utilization
PYO_12,STR_1024,pyoverdine,strain,utilization
PYO_13,STR_1024,pyoverdine,strain,utilization
PYO_12,STR_1025,pyoverdine,strain,utilization
PYO_13,STR_1025,pyoverdine,strain,utilization
PYO_12,STR_1026,pyoverdine,strain,utilization
PYO_13,STR_1026,pyoverdine,strain,utilization
PYO_12,STR_1027,pyoverdine,strain,utilization
PYO_13,STR_1027,pyoverdine,strain,utilization
PYO_12,STR_1028,pyoverdine,strain,utilization
PYO_13,STR_1028,pyoverdine,strain,utilization
PYO_12,STR_1029,pyoverdine,strain,utilization
PYO_13,STR_1029,pyoverdine,strain,utilization
PYO_12,STR_1030,pyoverdine,strain,utilization
PYO_13,STR_1030,pyoverdine,strain,utilization
PYO_12,STR_1031,pyoverdine,strain,utilization
PYO_13,STR_1031,pyoverdine,strain,utilization
PYO_14,STR_1031,pyoverdine,strain,utilization
PYO_15,STR_1031,pyoverdine,strain,utilization
PYO_16,STR_1031,pyoverdine,strain,utilization
PYO_17,STR_1031,pyoverdine,strain,utilization
PYO_18,STR_1031,pyoverdine,strain,utilization
PYO_19,STR_1031,pyoverdine,strain,utilization
PYO_20,STR_1031,pyoverdine,strain,utilization
PYO_81,STR_1031,pyoverdine,strain,utilization
PYO_82,STR_1031,pyoverdine,strain,utilization
PYO_83,STR_1031,pyoverdine,strain,utilization
PYO_90,STR_1031,pyoverdine,strain,utilization
PYO_91,STR_1031,pyoverdine,strain,utilization
PYO_92,STR_1031,pyoverdine,strain,utilization
PYO_93,STR_1031,pyoverdine,strain,utilization
PYO_12,STR_1032,pyoverdine,strain,utilization
PYO_13,STR_1032,pyoverdine,strain,utilization
PYO_12,STR_1033,pyoverdine,strain,utilization
PYO_13,STR_1033,pyoverdine,strain,utilization
PYO_12,STR_1034,pyoverdine,strain,utilization
PYO_13,STR_1034,pyoverdine,strain,utilization
PYO_12,STR_1035,pyoverdine,strain,utilization
PYO_13,STR_1035,pyoverdine,strain,utilization
PYO_12,STR_1036,pyoverdine,strain,utilization
PYO_13,STR_1036,pyoverdine,strain,utilization
PYO_14,STR_1036,pyoverdine,strain,utilization
PYO_15,STR_1036,pyoverdine,strain,utilization
PYO_16,STR_1036,pyoverdine,strain,utilization
PYO_17,STR_1036,pyoverdine,strain,utilization
PYO_18,STR_1036,pyoverdine,strain,utilization
PYO_19,STR_1036,pyoverdine,strain,utilization
PYO_20,STR_1036,pyoverdine,strain,utilization
PYO_81,STR_1036,pyoverdine,strain,utilization
PYO_82,STR_1036,pyoverdine,strain,utilization
PYO_83,STR_1036,pyoverdine,strain,utilization
PYO_90,STR_1036,pyoverdine,strain,utilization
PYO_91,STR_1036,pyoverdine,strain,utilization
PYO_92,STR_1036,pyoverdine,strain,utilization
PYO_93,STR_1036,pyoverdine,strain,utilization
PYO_12,STR_1037,pyoverdine,strain,utilization
PYO_13,STR_1037,pyoverdine,strain,utilization
PYO_12,STR_1038,pyoverdine,strain,utilization
PYO_13,STR_1038,pyoverdine,strain,utilization
PYO_12,STR_1039,pyoverdine,strain,utilization
PYO_13,STR_1039,pyoverdine,strain,utilization
PYO_12,STR_1040,pyoverdine,strain,utilization
PYO_13,STR_1040,pyoverdine,strain,utilization
PYO_12,STR_1041,pyoverdine,strain,utilization
PYO_13,STR_1041,pyoverdine,strain,utilization
PYO_12,STR_1042,pyoverdine,strain,utilization
PYO_13,STR_1042,pyoverdine,strain,utilization
PYO_12,STR_1043,pyoverdine,strain,utilization
PYO_13,STR_1043,pyoverdine,strain,utilization
PYO_12,STR_1044,pyoverdine,strain,utilization
PYO_13,STR_1044,pyoverdine,strain,utilization
PYO_12,STR_1045,pyoverdine,strain,utilization
PYO_13,STR_1045,pyoverdine,strain,utilization
PYO_12,STR_1046,pyoverdine,strain,utilization
PYO_13,STR_1046,pyoverdine,strain,utilization
PYO_12,STR_1047,pyoverdine,strain,utilization
PYO_13,STR_1047,pyoverdine,strain,utilization
PYO_12,STR_1048,pyoverdine,strain,utilization
PYO_13,STR_1048,pyoverdine,strain,utilization
PYO_14,STR_1048,pyoverdine,strain,utilization
PYO_15,STR_1048,pyoverdine,strain,utilization
PYO_16,STR_1048,pyoverdine,strain,utilization
PYO_17,STR_1048,pyoverdine,strain,utilization
PYO_18,STR_1048,pyoverdine,strain,utilization
PYO_19,STR_1048,pyoverdine,strain,utilization
PYO_20,STR_1048,pyoverdine,strain,utilization
PYO_81,STR_1048,pyoverdine,strain,utilization
PYO_82,STR_1048,pyoverdine,strain,utilization
PYO_83,STR_1048,pyoverdine,strain,utilization
PYO_90,STR_1048,pyoverdine,strain,utilization
PYO_91,STR_1048,pyoverdine,strain,utilization
PYO_92,STR_1048,pyoverdine,strain,utilization
PYO_93,STR_1048,pyoverdine,strain,utilization
PYO_12,STR_1049,pyoverdine,strain,utilization
PYO_13,STR_1049,pyoverdine,strain,utilization
PYO_12,STR_1050,pyoverdine,strain,utilization
PYO_13,STR_1050,pyoverdine,strain,utilization
PYO_12,STR_1051,pyoverdine,strain,utilization
PYO_13,STR_1051,pyoverdine,strain,utilization
PYO_12,STR_1052,pyoverdine,strain,utilization
PYO_13,STR_1052,pyoverdine,strain,utilization
PYO_14,STR_1052,pyoverdine,strain,utilization
PYO_15,STR_1052,pyoverdine,strain,utilization
PYO_16,STR_1052,pyoverdine,strain,utilization
PYO_17,STR_1052,pyoverdine,strain,utilization
PYO_18,STR_1052,pyoverdine,strain,utilization
PYO_19,STR_1052,pyoverdine,strain,utilization
PYO_20,STR_1052,pyoverdine,strain,utilization
PYO_81,STR_1052,pyoverdine,strain,utilization
PYO_82,STR_1052,pyoverdine,strain,utilization
PYO_83,STR_1052,pyoverdine,strain,utilization
PYO_90,STR_1052,pyoverdine,strain,utilization
PYO_91,STR_1052,pyoverdine,strain,utilization
PYO_92,STR_1052,pyoverdine,strain,utilization
PYO_93,STR_1052,pyoverdine,strain,utilization
PYO_12,STR_1053,pyoverdine,strain,utilization
PYO_13,STR_1053,pyoverdine,strain,utilization
PYO_14,STR_1053,pyoverdine,strain,utilization
PYO_15,STR_1053,pyoverdine,strain,utilization
PYO_16,STR_1053,pyoverdine,strain,utilization
PYO_17,STR_1053,pyoverdine,strain,utilization
PYO_18,STR_1053,pyoverdine,strain,utilization
PYO_19,STR_1053,pyoverdine,strain,utilization
PYO_20,STR_1053,pyoverdine,strain,utilization
PYO_81,STR_1053,pyoverdine,strain,utilization
PYO_82,STR_1053,pyoverdine,strain,utilization
PYO_83,STR_1053,pyoverdine,strain,utilization
PYO_90,STR_1053,pyoverdine,strain,utilization
PYO_91,STR_1053,pyoverdine,strain,utilization
PYO_92,STR_1053,pyoverdine,strain,utilization
PYO_93,STR_1053,pyoverdine,strain,utilization
PYO_12,STR_1054,pyoverdine,strain,utilization
PYO_13,STR_1054,pyoverdine,strain,utilization
PYO_14,STR_1054,pyoverdine,strain,utilization
PYO_15,STR_1054,pyoverdine,strain,utilization
PYO_16,STR_1054,pyoverdine,strain,utilization
PYO_17,STR_1054,pyoverdine,strain,utilization
PYO_18,STR_1054,pyoverdine,strain,utilization
PYO_19,STR_1054,pyoverdine,strain,utilization
PYO_20,STR_1054,pyoverdine,strain,utilization
PYO_81,STR_1054,pyoverdine,strain,utilization
PYO_82,STR_1054,pyoverdine,strain,utilization
PYO_83,STR_1054,pyoverdine,strain,utilization
PYO_90,STR_1054,pyoverdine,strain,utilization
PYO_91,STR_1054,pyoverdine,strain,utilization
PYO_92,STR_1054,pyoverdine,strain,utilization
PYO_93,STR_1054,pyoverdine,strain,utilization
PYO_12,STR_1055,pyoverdine,strain,utilization
PYO_13,STR_1055,pyoverdine,strain,utilization
PYO_14,STR_1055,pyoverdine,strain,utilization
PYO_15,STR_1055,pyoverdine,strain,utilization
PYO_16,STR_1055,pyoverdine,strain,utilization
PYO_17,STR_1055,pyoverdine,strain,utilization
PYO_18,STR_1055,pyoverdine,strain,utilization
PYO_19,STR_1055,pyoverdine,strain,utilization
PYO_20,STR_1055,pyoverdine,strain,utilization
PYO_81,STR_1055,pyoverdine,strain,utilization
PYO_82,STR_1055,pyoverdine,strain,utilization
PYO_83,STR_1055,pyoverdine,strain,utilization
PYO_90,STR_1055,pyoverdine,strain,utilization
PYO_91,STR_1055,pyoverdine,strain,utilization
PYO_92,STR_1055,pyoverdine,strain,utilization
PYO_93,STR_1055,pyoverdine,strain,utilization
PYO_12,STR_1056,pyoverdine,strain,utilization
PYO_13,STR_1056,pyoverdine,strain,utilization
PYO_14,STR_1056,pyoverdine,strain,utilization
PYO_15,STR_1056,pyoverdine,strain,utilization
PYO_16,STR_1056,pyoverdine,strain,utilization
PYO_17,STR_1056,pyoverdine,strain,utilization
PYO_18,STR_1056,pyoverdine,strain,utilization
PYO_19,STR_1056,pyoverdine,strain,utilization
PYO_20,STR_1056,pyoverdine,strain,utilization
PYO_81,STR_1056,pyoverdine,strain,utilization
PYO_82,STR_1056,pyoverdine,strain,utilization
PYO_83,STR_1056,pyoverdine,strain,utilization
PYO_90,STR_1056,pyoverdine,strain,utilization
PYO_91,STR_1056,pyoverdine,strain,utilization
PYO_92,STR_1056,pyoverdine,strain,utilization
PYO_93,STR_1056,pyoverdine,strain,utilization
PYO_12,STR_1057,pyoverdine,strain,utilization
PYO_13,STR_1057,pyoverdine,strain,utilization
PYO_14,STR_1057,pyoverdine,strain,utilization
PYO_15,STR_1057,pyoverdine,strain,utilization
PYO_16,STR_1057,pyoverdine,strain,utilization
PYO_17,STR_1057,pyoverdine,strain,utilization
PYO_18,STR_1057,pyoverdine,strain,utilization
PYO_19,STR_1057,pyoverdine,strain,utilization
PYO_20,STR_1057,pyoverdine,strain,utilization
PYO_81,STR_1057,pyoverdine,strain,utilization
PYO_82,STR_1057,pyoverdine,strain,utilization
PYO_83,STR_1057,pyoverdine,strain,utilization
PYO_90,STR_1057,pyoverdine,strain,utilization
PYO_91,STR_1057,pyoverdine,strain,utilization
PYO_92,STR_1057,pyoverdine,strain,utilization
PYO_93,STR_1057,pyoverdine,strain,utilization
PYO_12,STR_1058,pyoverdine,strain,utilization
PYO_13,STR_1058,pyoverdine,strain,utilization
PYO_14,STR_1058,pyoverdine,strain,utilization
PYO_15,STR_1058,pyoverdine,strain,utilization
PYO_16,STR_1058,pyoverdine,strain,utilization
PYO_17,STR_1058,pyoverdine,strain,utilization
PYO_18,STR_1058,pyoverdine,strain,utilization
PYO_19,STR_1058,pyoverdine,strain,utilization
PYO_20,STR_1058,pyoverdine,strain,utilization
PYO_81,STR_1058,pyoverdine,strain,utilization
PYO_82,STR_1058,pyoverdine,strain,utilization
PYO_83,STR_1058,pyoverdine,strain,utilization
PYO_90,STR_1058,pyoverdine,strain,utilization
PYO_91,STR_1058,pyoverdine,strain,utilization
PYO_92,STR_1058,pyoverdine,strain,utilization
PYO_93,STR_1058,pyoverdine,strain,utilization
PYO_12,STR_1059,pyoverdine,strain,utilization
PYO_13,STR_1059,pyoverdine,strain,utilization
PYO_14,STR_1059,pyoverdine,strain,utilization
PYO_15,STR_1059,pyoverdine,strain,utilization
PYO_16,STR_1059,pyoverdine,strain,utilization
PYO_17,STR_1059,pyoverdine,strain,utilization
PYO_18,STR_1059,pyoverdine,strain,utilization
PYO_19,STR_1059,pyoverdine,strain,utilization
PYO_20,STR_1059,pyoverdine,strain,utilization
PYO_81,STR_1059,pyoverdine,strain,utilization
PYO_82,STR_1059,pyoverdine,strain,utilization
PYO_83,STR_1059,pyoverdine,strain,utilization
PYO_90,STR_1059,pyoverdine,strain,utilization
PYO_91,STR_1059,pyoverdine,strain,utilization
PYO_92,STR_1059,pyoverdine,strain,utilization
PYO_93,STR_1059,pyoverdine,strain,utilization
PYO_12,STR_1060,pyoverdine,strain,utilization
PYO_13,STR_1060,pyoverdine,strain,utilization
PYO_14,STR_1060,pyoverdine,strain,utilization
PYO_15,STR_1060,pyoverdine,strain,utilization
PYO_16,STR_1060,pyoverdine,strain,utilization
PYO_17,STR_1060,pyoverdine,strain,utilization
PYO_18,STR_1060,pyoverdine,strain,utilization
PYO_19,STR_1060,pyoverdine,strain,utilization
PYO_20,STR_1060,pyoverdine,strain,utilization
PYO_81,STR_1060,pyoverdine,strain,utilization
PYO_82,STR_1060,pyoverdine,strain,utilization
